,_id,session_id,class,age,fileNameShortNew,filename,url,shuffler_ind,games,updatedAt,numGames
45,5f5016a06dcee0af25f4a277,cdm_run_v41549240185154,a bear,age10,bear_sketch_age10_cdm_run_v41549240185154.png,bear_sketch_age10_cdm_run_v41549240185154.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549240185154.png,10071,"['', '5ea47f252da60f04584fc492']",2020-09-10 22:39:51.792,2
46,5f5016a06dcee0af25f4a278,cdm_run_v41549402843821,a bear,age10,bear_sketch_age10_cdm_run_v41549402843821.png,bear_sketch_age10_cdm_run_v41549402843821.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549402843821.png,3358,"['A3LCEI7HT1HI1C', '5c010c054e1b7b00016a2336', '5d5bd12827fcce0018c47260']",2020-09-11 18:25:57.019,3
47,5f5016a06dcee0af25f4a279,cdm_run_v41549752782037,a bear,age10,bear_sketch_age10_cdm_run_v41549752782037.png,bear_sketch_age10_cdm_run_v41549752782037.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549752782037.png,9892,"['', '58a95ef0bb9e0f0001acaa8b']",2020-09-10 22:39:38.334,2
48,5f5016a16dcee0af25f4a27a,cdm_run_v41549830823928,a bear,age10,bear_sketch_age10_cdm_run_v41549830823928.png,bear_sketch_age10_cdm_run_v41549830823928.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549830823928.png,6585,"['5f11776932ec8239efb504be', '5eab89102e910016bb0b5414', '5e2e590170f9b543f9e87429']",2020-09-11 18:35:12.447,3
49,5f5016a16dcee0af25f4a27b,cdm_run_v41549831011112,a bear,age10,bear_sketch_age10_cdm_run_v41549831011112.png,bear_sketch_age10_cdm_run_v41549831011112.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41549831011112.png,8795,"['5f49318066186333faea8eb4', '5f4faaa78d88ed0955209226']",2020-09-10 22:39:09.950,2
50,5f5016a16dcee0af25f4a27c,cdm_run_v41550098522891,a bear,age10,bear_sketch_age10_cdm_run_v41550098522891.png,bear_sketch_age10_cdm_run_v41550098522891.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550098522891.png,5295,"['A37VYJ3Y3HIFYM', '5f0c1a707e7006024f0a5315', '56a38b45dbe850000cfd50c3']",2020-09-11 18:33:11.204,3
51,5f5016a16dcee0af25f4a27d,cdm_run_v41550183432722,a bear,age10,bear_sketch_age10_cdm_run_v41550183432722.png,bear_sketch_age10_cdm_run_v41550183432722.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550183432722.png,9205,"['5f3c9ff00ab55d000a8a46df', '5f2ac32d1f635437876affa8']",2020-09-10 22:39:12.097,2
52,5f5016a16dcee0af25f4a27e,cdm_run_v41550184054281,a bear,age10,bear_sketch_age10_cdm_run_v41550184054281.png,bear_sketch_age10_cdm_run_v41550184054281.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550184054281.png,1063,"['A3VB6IVUW9FDWT', '5dd54295108b674f352d63a1', '5e32cbad3db17e2868d1f41e']",2020-09-11 18:21:29.376,3
53,5f5016a16dcee0af25f4a27f,cdm_run_v41550349092993,a bear,age10,bear_sketch_age10_cdm_run_v41550349092993.png,bear_sketch_age10_cdm_run_v41550349092993.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550349092993.png,6798,"['5f11776932ec8239efb504be', '5f4808a945ed0028ede337f2', '5c6bd7ebe9f10b00010ca8dc']",2020-09-11 18:39:29.079,3
54,5f5016a16dcee0af25f4a280,cdm_run_v41550359598396,a bear,age10,bear_sketch_age10_cdm_run_v41550359598396.png,bear_sketch_age10_cdm_run_v41550359598396.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550359598396.png,2428,"['A1KZD9OSQIKGDO', '5c98277316743e0016280919', '5f413867991f880a34f5b28d']",2020-09-11 18:22:47.416,3
55,5f5016a16dcee0af25f4a281,cdm_run_v41550619564095,a bear,age10,bear_sketch_age10_cdm_run_v41550619564095.png,bear_sketch_age10_cdm_run_v41550619564095.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550619564095.png,2490,"['A3K2VSBTT3WUTI', '5c98277316743e0016280919', '5f4b3572f599116fa1222cc6']",2020-09-11 18:23:20.957,3
56,5f5016a16dcee0af25f4a282,cdm_run_v41550694806524,a bear,age10,bear_sketch_age10_cdm_run_v41550694806524.png,bear_sketch_age10_cdm_run_v41550694806524.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41550694806524.png,3057,"['A22CP4K0DS9DNW', '5f3e6c878e0c6807403c1941', '5efa358d3b02ed8465b9a726']",2020-09-11 18:24:04.996,3
57,5f5016a16dcee0af25f4a283,cdm_run_v41551050289998,a bear,age10,bear_sketch_age10_cdm_run_v41551050289998.png,bear_sketch_age10_cdm_run_v41551050289998.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41551050289998.png,8231,"['5e1e43c363251a1ab8018047', '5ab4db5f892136000182def4']",2020-09-10 22:37:28.852,2
58,5f5016a16dcee0af25f4a284,cdm_run_v41551050604105,a bear,age10,bear_sketch_age10_cdm_run_v41551050604105.png,bear_sketch_age10_cdm_run_v41551050604105.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41551050604105.png,5509,"['5ae64fa17edeb000014a8fbc', '5c65c61e076e4e0001290915', '57bdd76370808a00012d9829']",2020-09-11 18:34:21.823,3
59,5f5016a16dcee0af25f4a285,cdm_run_v41542480923194,a bear,age2,bear_sketch_age2_cdm_run_v41542480923194.png,bear_sketch_age2_cdm_run_v41542480923194.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age2_cdm_run_v41542480923194.png,1545,"['A1KN0ZSF3ZKP1F', '5b7fa64787d85f0001baf4fa', '57d0a0bee3221e00015fe385']",2020-09-11 18:21:51.860,3
