"","workerid","rating","imageName","condition","imNameShort","category","age","sessionId","correct"
"13","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532541142092_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532541142092_P_age5.png","shoe",5,"e11532541142092",FALSE
"14","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","cup_sketch_CDM_photodraw_e11532462743178_P_age6.png","cup",6,"e11532462743178",TRUE
"15","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532462743178_P_age6.png","shoe",6,"e11532462743178",TRUE
"16","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532541142092_P_age5.png","P","train_sketch_CDM_photodraw_e11532541142092_P_age5.png","train",5,"e11532541142092",TRUE
"17","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532466284265_P_age5.png","P","cat_sketch_CDM_photodraw_e11532466284265_P_age5.png","cat",5,"e11532466284265",TRUE
"18","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","cup_sketch_CDM_photodraw_e11532472926384_W_age4.png","cup",4,"e11532472926384",TRUE
"19","881281d0d475e26f40397c101b9ff586","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","train_sketch_CDM_photodraw_e11532462743178_P_age6.png","train",6,"e11532462743178",TRUE
"20","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","cat_sketch_CDM_photodraw_e11532546711242_S_age7.png","cat",7,"e11532546711242",FALSE
"21","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532467421953_S_age4.png","S","train_sketch_CDM_photodraw_e11532467421953_S_age4.png","train",4,"e11532467421953",FALSE
"22","881281d0d475e26f40397c101b9ff586","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","train_sketch_CDM_photodraw_e11532119809715_W_age7.png","train",7,"e11532119809715",FALSE
"23","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","cat_sketch_CDM_photodraw_e11532119809715_W_age7.png","cat",7,"e11532119809715",TRUE
